"No.","Time","Source","Destination","Protocol","Length","Info"
"932","1.986024","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=279635 Ack=149532 Win=8212 Len=0"
"933","1.986160","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"934","1.991650","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"935","1.991717","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"936","1.991733","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"937","1.991767","192.168.1.12","159.180.236.246","TLSv1.2","776","Application Data"
"938","1.991905","192.168.1.12","159.180.236.246","TLSv1.2","259","Application Data"
"939","1.992298","159.180.236.246","192.168.1.12","TLSv1.2","227","Application Data"
"940","1.992298","159.180.236.246","192.168.1.12","TLSv1.2","136","Application Data"
"941","1.992347","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=284906 Ack=149787 Win=8211 Len=0"
"942","1.992645","192.168.1.12","159.180.236.246","TLSv1.2","149","Application Data"
"943","1.994652","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=149787 Ack=279707 Win=1025 Len=0"
"944","2.000300","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=149787 Ack=282555 Win=1025 Len=0"
"945","2.000300","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=149787 Ack=284701 Win=1025 Len=0"
"946","2.000300","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=149787 Ack=285001 Win=1025 Len=0"
"947","2.000300","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"948","2.002120","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"949","2.002120","159.180.236.246","192.168.1.12","TLSv1.2","263","Application Data"
"950","2.002199","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=285001 Ack=150140 Win=8210 Len=0"
"951","2.002476","192.168.1.12","159.180.236.246","TLSv1.2","177","Application Data"
"952","2.002593","192.168.1.12","159.180.236.246","TLSv1.2","1077","Application Data"
"953","2.011177","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=150140 Ack=286147 Win=1025 Len=0"
"954","2.011177","159.180.236.246","192.168.1.12","TLSv1.2","169","Application Data"
"955","2.011177","159.180.236.246","192.168.1.12","TLSv1.2","169","Application Data"
"956","2.011252","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=286147 Ack=150370 Win=8209 Len=0"
"957","2.013143","159.180.236.246","192.168.1.12","TLSv1.2","1429","Application Data"
"958","2.013143","159.180.236.246","192.168.1.12","TLSv1.2","669","Application Data"
"959","2.013187","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=286147 Ack=152360 Win=8212 Len=0"
"960","2.013375","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"961","2.013706","192.168.1.12","159.180.236.246","TLSv1.2","146","Application Data"
"962","2.013836","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"963","2.022102","159.180.236.246","192.168.1.12","TLSv1.2","138","Application Data"
"964","2.022446","192.168.1.12","159.180.236.246","TLSv1.2","146","Application Data"
"965","2.023122","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"966","2.023163","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"967","2.023191","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"968","2.023215","192.168.1.12","159.180.236.246","TLSv1.2","775","Application Data"
"969","2.023240","192.168.1.12","159.180.236.246","TLSv1.2","245","Application Data"
"970","2.023320","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=152444 Ack=286383 Win=1025 Len=0"
"971","2.024848","159.180.236.246","192.168.1.12","TLSv1.2","299","Application Data"
"972","2.026019","192.168.1.12","159.180.236.246","TLSv1.2","235","Application Data"
"973","2.027442","159.180.236.246","192.168.1.12","TLSv1.2","138","Application Data"
"974","2.027442","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"975","2.027481","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=291840 Ack=152845 Win=8210 Len=0"
"976","2.028670","192.168.1.12","159.180.236.246","TLSv1.2","427","Application Data"
"977","2.031899","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=152845 Ack=287899 Win=1025 Len=0"
"978","2.031899","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=152845 Ack=290747 Win=1025 Len=0"
"979","2.031899","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=152845 Ack=291840 Win=1025 Len=0"
"980","2.031899","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"981","2.033805","159.180.236.246","192.168.1.12","TLSv1.2","1478","Application Data"
"982","2.033805","159.180.236.246","192.168.1.12","TLSv1.2","1241","Application Data"
"983","2.033805","159.180.236.246","192.168.1.12","TLSv1.2","175","Application Data"
"984","2.033879","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=292213 Ack=155649 Win=8212 Len=0"
"985","2.033967","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"986","2.036066","159.180.236.246","192.168.1.12","TLSv1.2","445","Application Data"
"987","2.040188","159.180.236.246","192.168.1.12","TLSv1.2","141","Application Data"
"988","2.040188","159.180.236.246","192.168.1.12","TLSv1.2","1429","Application Data"
"989","2.040188","159.180.236.246","192.168.1.12","TLSv1.2","316","Application Data"
"990","2.040267","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=292285 Ack=157764 Win=8212 Len=0"
"991","2.040440","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"992","2.045544","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"993","2.045591","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"994","2.045610","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"995","2.045634","192.168.1.12","159.180.236.246","TLSv1.2","776","Application Data"
"996","2.045650","192.168.1.12","159.180.236.246","TLSv1.2","259","Application Data"
"997","2.048928","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=157764 Ack=292357 Win=1025 Len=0"
"998","2.048928","159.180.236.246","192.168.1.12","TLSv1.2","358","Application Data"
"999","2.048928","159.180.236.246","192.168.1.12","TLSv1.2","250","Application Data"
"1000","2.048975","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=297556 Ack=158264 Win=8210 Len=0"
"1001","2.049214","192.168.1.12","159.180.236.246","TLSv1.2","149","Application Data"
"1002","2.054059","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=158264 Ack=295205 Win=1025 Len=0"
"1003","2.054059","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=158264 Ack=297351 Win=1025 Len=0"
"1004","2.054059","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=158264 Ack=297651 Win=1025 Len=0"
"1005","2.054059","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1006","2.054059","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1007","2.054125","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=297651 Ack=158408 Win=8209 Len=0"
"1008","2.059927","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1009","2.059962","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1010","2.063203","159.180.236.246","192.168.1.12","TLSv1.2","1429","Application Data"
"1011","2.063203","159.180.236.246","192.168.1.12","TLSv1.2","317","Application Data"
"1012","2.063233","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=297795 Ack=160046 Win=8212 Len=0"
"1013","2.063372","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1014","2.068451","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=160046 Ack=297795 Win=1025 Len=0"
"1015","2.073142","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1016","2.073234","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1017","2.073271","159.180.236.246","192.168.1.12","TLSv1.2","507","Application Data"
"1018","2.073296","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1019","2.073361","192.168.1.12","159.180.236.246","TLSv1.2","775","Application Data"
"1020","2.073406","192.168.1.12","159.180.236.246","TLSv1.2","245","Application Data"
"1021","2.074289","192.168.1.12","159.180.236.246","TLSv1.2","235","Application Data"
"1022","2.075035","192.168.1.12","159.180.236.246","TLSv1.2","146","Application Data"
"1023","2.075079","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1024","2.081922","159.180.236.246","192.168.1.12","TLSv1.2","138","Application Data"
"1025","2.081922","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=160583 Ack=300715 Win=1025 Len=0"
"1026","2.081922","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=160583 Ack=302860 Win=1025 Len=0"
"1027","2.081922","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=160583 Ack=303232 Win=1025 Len=0"
"1028","2.081922","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=160583 Ack=303396 Win=1025 Len=0"
"1029","2.083144","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1030","2.083164","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=303396 Ack=160655 Win=8210 Len=0"
"1031","2.090158","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1032","2.090322","159.180.236.246","192.168.1.12","TLSv1.2","1429","Application Data"
"1033","2.090322","159.180.236.246","192.168.1.12","TLSv1.2","322","Application Data"
"1034","2.090362","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=303468 Ack=162298 Win=8212 Len=0"
"1035","2.090567","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1036","2.099013","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=162298 Ack=303540 Win=1025 Len=0"
"1037","2.103670","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1038","2.103726","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1039","2.103747","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1040","2.103766","192.168.1.12","159.180.236.246","TLSv1.2","776","Application Data"
"1041","2.103783","192.168.1.12","159.180.236.246","TLSv1.2","259","Application Data"
"1042","2.111333","192.168.1.12","159.180.236.246","TLSv1.2","205","Application Data"
"1043","2.111420","192.168.1.12","159.180.236.246","TLSv1.2","165","Application Data"
"1044","2.113016","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=162298 Ack=306388 Win=1025 Len=0"
"1045","2.113016","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=162298 Ack=308534 Win=1025 Len=0"
"1046","2.113016","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1047","2.120286","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=162370 Ack=309001 Win=1025 Len=0"
"1048","2.120286","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1049","2.120286","159.180.236.246","192.168.1.12","TLSv1.2","165","Application Data"
"1050","2.120358","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=309001 Ack=162553 Win=8211 Len=0"
"1051","2.121904","192.168.1.12","159.180.236.246","TLSv1.2","138","Application Data"
"1052","2.122295","159.180.236.246","192.168.1.12","TLSv1.2","1429","Application Data"
"1053","2.122295","159.180.236.246","192.168.1.12","TLSv1.2","317","Application Data"
"1054","2.122397","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=309085 Ack=164191 Win=8212 Len=0"
"1055","2.122773","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1056","2.125495","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1057","2.125640","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1058","2.125727","192.168.1.12","159.180.236.246","TLSv1.2","692","Application Data"
"1059","2.125779","192.168.1.12","159.180.236.246","TLSv1.2","165","Application Data"
"1060","2.125828","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1061","2.125908","192.168.1.12","159.180.236.246","TLSv1.2","1018","Application Data"
"1062","2.127213","159.180.236.246","192.168.1.12","TLSv1.2","1478","Application Data"
"1063","2.127213","159.180.236.246","192.168.1.12","TLSv1.2","1478","Application Data"
"1064","2.127213","159.180.236.246","192.168.1.12","TLSv1.2","1478","Application Data"
"1065","2.127213","159.180.236.246","192.168.1.12","TLSv1.2","1478","Application Data"
"1066","2.127263","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=315142 Ack=169887 Win=8212 Len=0"
"1067","2.127457","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1068","2.127480","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1069","2.131784","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=169887 Ack=309157 Win=1025 Len=0"
"1070","2.131784","159.180.236.246","192.168.1.12","TLSv1.2","212","Application Data"
"1071","2.132004","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1072","2.132734","192.168.1.12","159.180.236.246","TLSv1.2","138","Application Data"
"1073","2.134069","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=170045 Ack=312643 Win=1025 Len=0"
"1074","2.134069","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=170045 Ack=314178 Win=1025 Len=0"
"1075","2.134069","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=170045 Ack=315286 Win=1025 Len=0"
"1076","2.134069","159.180.236.246","192.168.1.12","TLSv1.2","1478","Application Data"
"1077","2.134069","159.180.236.246","192.168.1.12","TLSv1.2","357","Application Data"
"1078","2.134174","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=315442 Ack=171772 Win=8212 Len=0"
"1079","2.134395","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1080","2.136232","192.168.1.12","159.180.236.246","TLSv1.2","138","Application Data"
"1081","2.136701","192.168.1.12","159.180.236.246","TLSv1.2","138","Application Data"
"1082","2.140412","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1083","2.140412","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1084","2.140412","159.180.236.246","192.168.1.12","TLSv1.2","165","Application Data"
"1085","2.140604","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=315682 Ack=172027 Win=8211 Len=0"
"1086","2.143560","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1087","2.143619","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1088","2.143656","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1089","2.143686","192.168.1.12","159.180.236.246","TLSv1.2","775","Application Data"
"1090","2.143791","192.168.1.12","159.180.236.246","TLSv1.2","245","Application Data"
"1091","2.145158","159.180.236.246","192.168.1.12","TLSv1.2","138","Application Data"
"1092","2.145158","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=172111 Ack=315682 Win=1025 Len=0"
"1093","2.145133","192.168.1.12","159.180.236.246","TLSv1.2","1197","Application Data"
"1094","2.145364","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1095","2.145815","192.168.1.12","159.180.236.246","TLSv1.2","600","Application Data"
"1096","2.145884","192.168.1.12","159.180.236.246","TLSv1.2","449","Application Data"
"1097","2.145915","192.168.1.12","159.180.236.246","TLSv1.2","228","Application Data"
"1098","2.147012","192.168.1.12","159.180.236.246","TLSv1.2","913","Application Data"
"1099","2.149425","192.168.1.12","159.180.236.246","TLSv1.2","1340","Application Data"
"1100","2.150914","159.180.236.246","192.168.1.12","TLSv1.2","130","Application Data"
"1101","2.150914","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=172187 Ack=318530 Win=1025 Len=0"
"1102","2.150914","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=172187 Ack=320675 Win=1025 Len=0"
"1103","2.151284","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1104","2.151837","192.168.1.12","159.180.236.246","TLSv1.2","190","Application Data"
"1105","2.151896","192.168.1.12","159.180.236.246","TLSv1.2","165","Application Data"
"1106","2.152569","192.168.1.12","159.180.236.246","TLSv1.2","178","Application Data"
"1107","2.152746","192.168.1.12","159.180.236.246","TLSv1.2","203","Application Data"
"1108","2.153136","192.168.1.12","159.180.236.246","TLSv1.2","611","Application Data"
"1109","2.153631","192.168.1.12","159.180.236.246","TLSv1.2","930","Application Data"
"1110","2.153710","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1111","2.153710","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1112","2.153710","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=172331 Ack=322627 Win=1025 Len=0"
"1113","2.153710","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=172331 Ack=323196 Win=1025 Len=0"
